,0,1,2,3,4,5,6,7,8,9
4412,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
4413,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
4414,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),"Shawshank Redemption, The (1994)"
4415,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967)
4416,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),"Shawshank Redemption, The (1994)",Schindler's List (1993),Nénette et Boni (1996),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Sanjuro (1962)
4417,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)","Bicycle Thief, The (Ladri di biciclette) (1948)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),"Streetcar Named Desire, A (1951)","Close Shave, A (1995)","Wrong Trousers, The (1993)",Paths of Glory (1957)
4418,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),"Shawshank Redemption, The (1994)",Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967)
4419,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),"Bicycle Thief, The (Ladri di biciclette) (1948)",I Am Cuba (Soy Cuba/Ya Kuba) (1964),City Lights (1931),"Streetcar Named Desire, A (1951)","Seventh Seal, The (Sjunde inseglet, Det) (1957)"
4420,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Nénette et Boni (1996),Lawrence of Arabia (1962),City Lights (1931)
4421,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),"Shawshank Redemption, The (1994)",Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967)
4422,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
4423,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Lawrence of Arabia (1962),Sanjuro (1962),Schindler's List (1993)
4424,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Sanjuro (1962),Smashing Time (1967)
4425,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Citizen Kane (1941),"Godfather, The (1972)","Apple, The (Sib) (1998)",Casablanca (1942),"Bicycle Thief, The (Ladri di biciclette) (1948)",Rear Window (1954),"Third Man, The (1949)","Seventh Seal, The (Sjunde inseglet, Det) (1957)"
4426,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),"Shawshank Redemption, The (1994)",I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Schindler's List (1993)
4427,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
4428,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Gate of Heavenly Peace, The (1995)","Bicycle Thief, The (Ladri di biciclette) (1948)",Song of Freedom (1936),Mamma Roma (1962),Citizen Kane (1941),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Casablanca (1942)
4429,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Apple, The (Sib) (1998)","Godfather, The (1972)",Citizen Kane (1941),Casablanca (1942),Rear Window (1954),"Bicycle Thief, The (Ladri di biciclette) (1948)",Double Indemnity (1944),City Lights (1931)
4430,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Citizen Kane (1941),"Apple, The (Sib) (1998)",Casablanca (1942),"Bicycle Thief, The (Ladri di biciclette) (1948)",Double Indemnity (1944),Chinatown (1974),"Third Man, The (1949)",City Lights (1931),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
4431,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Lawrence of Arabia (1962),City Lights (1931),"Godfather, The (1972)"
4432,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Nénette et Boni (1996),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
4433,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),"Shawshank Redemption, The (1994)"
4434,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Schindler's List (1993),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994)
4435,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Sanjuro (1962),Smashing Time (1967)
4436,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
4437,"Apple, The (Sib) (1998)","Shawshank Redemption, The (1994)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962),"Silence of the Lambs, The (1991)","Sixth Sense, The (1999)"
4438,"Apple, The (Sib) (1998)","Shawshank Redemption, The (1994)","Gate of Heavenly Peace, The (1995)",Schindler's List (1993),Song of Freedom (1936),Mamma Roma (1962),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Saving Private Ryan (1998),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996)
4439,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
4440,"Apple, The (Sib) (1998)","Shawshank Redemption, The (1994)","Gate of Heavenly Peace, The (1995)",Schindler's List (1993),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962)
4441,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Apple, The (Sib) (1998)","Godfather, The (1972)",Citizen Kane (1941),Casablanca (1942),Rear Window (1954),"Bicycle Thief, The (Ladri di biciclette) (1948)",Double Indemnity (1944),City Lights (1931)
4442,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Apple, The (Sib) (1998)","Godfather, The (1972)",Citizen Kane (1941),Casablanca (1942),Rear Window (1954),"Bicycle Thief, The (Ladri di biciclette) (1948)",Double Indemnity (1944),"Third Man, The (1949)"
4443,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Schindler's List (1993),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)
4444,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)","Godfather, The (1972)","Shawshank Redemption, The (1994)","Gate of Heavenly Peace, The (1995)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Schindler's List (1993),Song of Freedom (1936),Rear Window (1954),Mamma Roma (1962)
4445,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),"Shawshank Redemption, The (1994)",I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Sanjuro (1962)
4446,"Apple, The (Sib) (1998)","Bicycle Thief, The (Ladri di biciclette) (1948)",City Lights (1931),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Schindler's List (1993),Yojimbo (1961),Sanjuro (1962)
4447,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
4448,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Schindler's List (1993),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
4449,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)","Shawshank Redemption, The (1994)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Schindler's List (1993),Nénette et Boni (1996),Saving Private Ryan (1998),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)
4450,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Citizen Kane (1941),Casablanca (1942),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Double Indemnity (1944),City Lights (1931),"Bicycle Thief, The (Ladri di biciclette) (1948)"
4451,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Lawrence of Arabia (1962),"Godfather, The (1972)",City Lights (1931)
4452,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Sanjuro (1962)
4453,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Apple, The (Sib) (1998)",Citizen Kane (1941),"Godfather, The (1972)","Bicycle Thief, The (Ladri di biciclette) (1948)",Casablanca (1942),Rear Window (1954),City Lights (1931),Double Indemnity (1944)
4454,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Nénette et Boni (1996),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
4455,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
4456,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967)
4457,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)",Citizen Kane (1941),"Godfather, The (1972)","Bicycle Thief, The (Ladri di biciclette) (1948)",Rear Window (1954),City Lights (1931),Double Indemnity (1944),"Third Man, The (1949)","Seventh Seal, The (Sjunde inseglet, Det) (1957)"
4458,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),City Lights (1931),Casablanca (1942),Rear Window (1954),Double Indemnity (1944)
4459,"Apple, The (Sib) (1998)","Shawshank Redemption, The (1994)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Schindler's List (1993),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Nénette et Boni (1996),"Silence of the Lambs, The (1991)"
4460,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
4461,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),"Bicycle Thief, The (Ladri di biciclette) (1948)",Mamma Roma (1962),City Lights (1931),Casablanca (1942),Citizen Kane (1941)
4462,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Sanjuro (1962),Smashing Time (1967)
4463,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Lawrence of Arabia (1962),Nénette et Boni (1996),City Lights (1931)
4464,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Apple, The (Sib) (1998)","Godfather, The (1972)",Rear Window (1954),City Lights (1931),Double Indemnity (1944),"Third Man, The (1949)",Chinatown (1974),"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
4465,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Lawrence of Arabia (1962),City Lights (1931),"Bicycle Thief, The (Ladri di biciclette) (1948)"
4466,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Godfather, The (1972)",Schindler's List (1993),Lawrence of Arabia (1962)
4467,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Sanjuro (1962)
4468,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Sanjuro (1962),Return with Honor (1998),Smashing Time (1967)
4469,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
4470,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
4471,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
4472,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Saving Private Ryan (1998),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),American History X (1998),Sanjuro (1962)
4473,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Shawshank Redemption, The (1994)",I Am Cuba (Soy Cuba/Ya Kuba) (1964),Schindler's List (1993),Nénette et Boni (1996),Sanjuro (1962)
4474,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
4475,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Apple, The (Sib) (1998)","Godfather, The (1972)",Rear Window (1954),Double Indemnity (1944),"Third Man, The (1949)",Chinatown (1974),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Lawrence of Arabia (1962)
4476,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
4477,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)","Bicycle Thief, The (Ladri di biciclette) (1948)",Rear Window (1954),City Lights (1931),Double Indemnity (1944),"Third Man, The (1949)","Seventh Seal, The (Sjunde inseglet, Det) (1957)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936)
4478,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),"Shawshank Redemption, The (1994)",Tigrero: A Film That Was Never Made (1994),Schindler's List (1993),Return with Honor (1998)
4479,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Citizen Kane (1941),"Bicycle Thief, The (Ladri di biciclette) (1948)",Casablanca (1942),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),City Lights (1931),Rear Window (1954)
4480,"Apple, The (Sib) (1998)","Shawshank Redemption, The (1994)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Schindler's List (1993),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Nénette et Boni (1996),Sanjuro (1962)
4481,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),I Am Cuba (Soy Cuba/Ya Kuba) (1964),City Lights (1931),Double Indemnity (1944),"Bicycle Thief, The (Ladri di biciclette) (1948)"
4482,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Schindler's List (1993),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Star Wars: Episode IV - A New Hope (1977),Nénette et Boni (1996),"Silence of the Lambs, The (1991)"
4483,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
4484,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Godfather, The (1972)","Gate of Heavenly Peace, The (1995)",Casablanca (1942),Citizen Kane (1941),Song of Freedom (1936),Rear Window (1954),"Bicycle Thief, The (Ladri di biciclette) (1948)"
4485,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Godfather, The (1972)",Rear Window (1954),Citizen Kane (1941),Casablanca (1942),"Gate of Heavenly Peace, The (1995)","Shawshank Redemption, The (1994)",Schindler's List (1993)
4486,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),"Shawshank Redemption, The (1994)",Smashing Time (1967)
4487,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),"Shawshank Redemption, The (1994)",I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Schindler's List (1993),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994)
4488,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
4489,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
4490,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Sanjuro (1962)
4491,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
4492,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Godfather, The (1972)","Apple, The (Sib) (1998)","Bicycle Thief, The (Ladri di biciclette) (1948)",Rear Window (1954),Double Indemnity (1944),Chinatown (1974),"Third Man, The (1949)",City Lights (1931)
4493,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),"Shawshank Redemption, The (1994)",Nénette et Boni (1996),Schindler's List (1993),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Tigrero: A Film That Was Never Made (1994)
