,0,1,2,3,4,5,6,7,8,9
4907,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4908,"Ballad of Ramblin' Jack, The (2000)",Eraser (1996),"Santa Clause, The (1994)",Chinese Box (1997),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),"Savage Nights (Nuits fauves, Les) (1992)"
4909,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),"Ballad of Ramblin' Jack, The (2000)",Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),Vertigo (1958)
4910,"Ballad of Ramblin' Jack, The (2000)","Goodbye Girl, The (1977)",Grace of My Heart (1996),Eraser (1996),Rain (1932),Chinese Box (1997),Slaves to the Underground (1997),"Santa Clause, The (1994)",Room at the Top (1959),Seven Chances (1925)
4911,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4912,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Slaves to the Underground (1997),Grace of My Heart (1996),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4913,Eraser (1996),Aparajito (1956),Bloodsport 2 (1995),Stand by Me (1986),Enchanted April (1991),Chinese Box (1997),Slaves to the Underground (1997),Bambi (1942),Mighty Aphrodite (1995),My Favorite Year (1982)
4914,Grace of My Heart (1996),"Ballad of Ramblin' Jack, The (2000)",Police Story 4: Project S (Chao ji ji hua) (1993),"Wooden Man's Bride, The (Wu Kui) (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Dead Man Walking (1995),Seven Chances (1925),Knock Off (1998),Chinese Box (1997)
4915,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),"Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Grace of My Heart (1996),Blow-Out (La Grande Bouffe) (1973),"Savage Nights (Nuits fauves, Les) (1992)",Bambi (1942)
4916,Eraser (1996),Aparajito (1956),Bloodsport 2 (1995),Stand by Me (1986),Chinese Box (1997),Enchanted April (1991),Slaves to the Underground (1997),"Man from Down Under, The (1943)",Bambi (1942),Mighty Aphrodite (1995)
4917,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),Bambi (1942),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Enchanted April (1991),Bloodsport 2 (1995),Aparajito (1956)
4918,Rain (1932),Bambi (1942),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Slaves to the Underground (1997),House Arrest (1996),Barney's Great Adventure (1998),My Favorite Year (1982),"Ballad of Ramblin' Jack, The (2000)"
4919,"Goodbye Girl, The (1977)",Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Rain (1932),Someone to Watch Over Me (1987),Chinese Box (1997),Grace of My Heart (1996),Bambi (1942),Slaves to the Underground (1997),Vampires (1998)
4920,Aparajito (1956),Eraser (1996),Bloodsport 2 (1995),Stand by Me (1986),Chinese Box (1997),Enchanted April (1991),Slaves to the Underground (1997),"Man from Down Under, The (1943)",Mighty Aphrodite (1995),54 (1998)
4921,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Mighty Aphrodite (1995),"Savage Nights (Nuits fauves, Les) (1992)","Santa Clause, The (1994)"
4922,Eraser (1996),"Goodbye Girl, The (1977)",Rain (1932),Bambi (1942),Someone to Watch Over Me (1987),Chinese Box (1997),Slaves to the Underground (1997),"Ballad of Ramblin' Jack, The (2000)",Music of the Heart (1999),Mighty Aphrodite (1995)
4923,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4924,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4925,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Bambi (1942),"Ballad of Ramblin' Jack, The (2000)",Blow-Out (La Grande Bouffe) (1973),Mighty Aphrodite (1995),Vertigo (1958)
4926,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Seven Chances (1925),Blow-Out (La Grande Bouffe) (1973),Police Story 4: Project S (Chao ji ji hua) (1993),"Cowboy Way, The (1994)"
4927,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Rain (1932),Eraser (1996),Pretty Woman (1990),"Cowboy Way, The (1994)",Seven Chances (1925),Kazaam (1996),Chinese Box (1997)
4928,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Bambi (1942),Room at the Top (1959),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4929,Aparajito (1956),Eraser (1996),Bloodsport 2 (1995),Stand by Me (1986),Chinese Box (1997),Slaves to the Underground (1997),Enchanted April (1991),"Man from Down Under, The (1943)",Mighty Aphrodite (1995),54 (1998)
4930,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Seven Chances (1925),Blow-Out (La Grande Bouffe) (1973),Police Story 4: Project S (Chao ji ji hua) (1993),"Wooden Man's Bride, The (Wu Kui) (1994)"
4931,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Slaves to the Underground (1997),Seven Chances (1925),"Santa Clause, The (1994)"
4932,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Bambi (1942),Blow-Out (La Grande Bouffe) (1973),"Santa Clause, The (1994)",Vertigo (1958)
4933,Eraser (1996),Aparajito (1956),Bloodsport 2 (1995),Chinese Box (1997),Enchanted April (1991),Slaves to the Underground (1997),Mighty Aphrodite (1995),54 (1998),Love Is a Many-Splendored Thing (1955),Waking Ned Devine (1998)
4934,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4935,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Bambi (1942),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4936,"Ballad of Ramblin' Jack, The (2000)",Eraser (1996),Chinese Box (1997),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),"Savage Nights (Nuits fauves, Les) (1992)",Seven Chances (1925)
4937,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4938,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),Police Story 4: Project S (Chao ji ji hua) (1993),"Goodbye Girl, The (1977)","Wooden Man's Bride, The (Wu Kui) (1994)",Chinese Box (1997),Dead Man Walking (1995),Room at the Top (1959),Seven Chances (1925)
4939,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4940,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4941,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4942,"Ballad of Ramblin' Jack, The (2000)",Eraser (1996),Chinese Box (1997),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),"Savage Nights (Nuits fauves, Les) (1992)",Seven Chances (1925)
4943,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),Grace of My Heart (1996)
4944,Enchanted April (1991),Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),Bambi (1942),Music of the Heart (1999),Someone to Watch Over Me (1987),To Kill a Mockingbird (1962),Death Wish V: The Face of Death (1994),"Graduate, The (1967)"
4945,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),"Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Grace of My Heart (1996),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Seven Chances (1925)
4946,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Bambi (1942),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4947,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Bambi (1942),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4948,Eraser (1996),Chinese Box (1997),Aparajito (1956),Slaves to the Underground (1997),Bloodsport 2 (1995),Stand by Me (1986),Mighty Aphrodite (1995),Music of the Heart (1999),54 (1998),"Odessa File, The (1974)"
4949,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Bambi (1942),Blow-Out (La Grande Bouffe) (1973),Vertigo (1958),"Santa Clause, The (1994)"
4950,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)","Odessa File, The (1974)"
4951,Eraser (1996),Aparajito (1956),Bloodsport 2 (1995),Stand by Me (1986),Chinese Box (1997),Enchanted April (1991),Slaves to the Underground (1997),Mighty Aphrodite (1995),54 (1998),Love Is a Many-Splendored Thing (1955)
4952,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4953,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),"Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Grace of My Heart (1996),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Seven Chances (1925)
4954,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),"Ballad of Ramblin' Jack, The (2000)",Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),Vertigo (1958)
4955,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Slaves to the Underground (1997),"Cowboy Way, The (1994)"
4956,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Bambi (1942),Room at the Top (1959),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4957,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Slaves to the Underground (1997),Grace of My Heart (1996),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Bambi (1942)
4958,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),Bambi (1942),"Goodbye Girl, The (1977)",Death Wish V: The Face of Death (1994),Enchanted April (1991),Mighty Aphrodite (1995),My Favorite Year (1982),Music of the Heart (1999)
4959,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Slaves to the Underground (1997),Grace of My Heart (1996),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4960,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),Bambi (1942),"Man from Down Under, The (1943)","Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Bloodsport 2 (1995),Aparajito (1956),Enchanted April (1991)
4961,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Police Story 4: Project S (Chao ji ji hua) (1993),Chinese Box (1997),"Wooden Man's Bride, The (Wu Kui) (1994)","Savage Nights (Nuits fauves, Les) (1992)","Iron Giant, The (1999)",Room at the Top (1959)
4962,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4963,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4964,Eraser (1996),Aparajito (1956),Bloodsport 2 (1995),Chinese Box (1997),Enchanted April (1991),Slaves to the Underground (1997),Mighty Aphrodite (1995),My Favorite Year (1982),54 (1998),Love Is a Many-Splendored Thing (1955)
4965,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Rain (1932),Eraser (1996),Pretty Woman (1990),Seven Chances (1925),"Cowboy Way, The (1994)",Kazaam (1996),Sphere (1998)
4966,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Police Story 4: Project S (Chao ji ji hua) (1993),Room at the Top (1959),"Savage Nights (Nuits fauves, Les) (1992)",Blow-Out (La Grande Bouffe) (1973)
4967,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),"Ballad of Ramblin' Jack, The (2000)",Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),Vertigo (1958)
4968,Eraser (1996),Bambi (1942),Chinese Box (1997),Enchanted April (1991),Stand by Me (1986),Bloodsport 2 (1995),Slaves to the Underground (1997),Aparajito (1956),My Favorite Year (1982),Mighty Aphrodite (1995)
4969,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)","Odessa File, The (1974)"
4970,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)",Rebel Without a Cause (1955)
4971,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),Vertigo (1958)
4972,Rain (1932),Bambi (1942),Eraser (1996),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",House Arrest (1996),Chinese Box (1997),Yellow Submarine (1968),Slaves to the Underground (1997),Barney's Great Adventure (1998)
4973,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4974,Eraser (1996),Aparajito (1956),Chinese Box (1997),Bloodsport 2 (1995),Slaves to the Underground (1997),Stand by Me (1986),"Man from Down Under, The (1943)",Bambi (1942),Enchanted April (1991),Mighty Aphrodite (1995)
4975,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Police Story 4: Project S (Chao ji ji hua) (1993),Blow-Out (La Grande Bouffe) (1973),Slaves to the Underground (1997)
4976,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Rain (1932),Eraser (1996),Pretty Woman (1990),Chinese Box (1997),"Cowboy Way, The (1994)",Seven Chances (1925),Love Stinks (1999)
4977,Rain (1932),Bambi (1942),Eraser (1996),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",Music of the Heart (1999),House Arrest (1996),Chinese Box (1997),Slaves to the Underground (1997),Barney's Great Adventure (1998)
4978,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),"Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Grace of My Heart (1996),Seven Chances (1925),Bambi (1942)
4979,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Enchanted April (1991),Someone to Watch Over Me (1987),Room at the Top (1959),"Santa Clause, The (1994)","Ballad of Ramblin' Jack, The (2000)",Blow-Out (La Grande Bouffe) (1973)
4980,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),"Ballad of Ramblin' Jack, The (2000)",Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),Vertigo (1958)
4981,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4982,"Santa Clause, The (1994)","Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Eraser (1996),Rain (1932),Evil Dead II (Dead By Dawn) (1987),Chinese Box (1997),Vampires (1998),Catwalk (1995)
4983,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4984,Aparajito (1956),Eraser (1996),Bloodsport 2 (1995),Chinese Box (1997),Enchanted April (1991),Slaves to the Underground (1997),"Man from Down Under, The (1943)",Mighty Aphrodite (1995),54 (1998),Harvey (1950)
4985,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Rain (1932),Eraser (1996),Pretty Woman (1990),"Cowboy Way, The (1994)",Seven Chances (1925),Kazaam (1996),Sphere (1998)
4986,Rain (1932),Bambi (1942),Eraser (1996),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",Music of the Heart (1999),Yellow Submarine (1968),Chinese Box (1997),Slaves to the Underground (1997),House Arrest (1996)
4987,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Rain (1932),"Goodbye Girl, The (1977)",Eraser (1996),"Santa Clause, The (1994)",Sphere (1998),Chinese Box (1997),Pretty Woman (1990),Vampires (1998)
4988,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Bambi (1942),Room at the Top (1959),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4989,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4990,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),Bambi (1942),"Goodbye Girl, The (1977)","Man from Down Under, The (1943)",Mighty Aphrodite (1995),"Odessa File, The (1974)",Bloodsport 2 (1995),Aparajito (1956)
4991,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Santa Clause, The (1994)",Chinese Box (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Slaves to the Underground (1997),Blow-Out (La Grande Bouffe) (1973),"Savage Nights (Nuits fauves, Les) (1992)"
4992,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
4993,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Slaves to the Underground (1997),"Cowboy Way, The (1994)"
4994,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Bambi (1942),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)",Mighty Aphrodite (1995),Vertigo (1958)
4995,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Bambi (1942),Room at the Top (1959),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4996,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Bambi (1942),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
4997,"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Eraser (1996),"Santa Clause, The (1994)",Rain (1932),Grace of My Heart (1996),Someone to Watch Over Me (1987),Chinese Box (1997),Bambi (1942),Vampires (1998)
4998,Bambi (1942),Rain (1932),Eraser (1996),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",House Arrest (1996),Yellow Submarine (1968),Chinese Box (1997),Slaves to the Underground (1997),My Favorite Year (1982)
4999,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
5000,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Police Story 4: Project S (Chao ji ji hua) (1993),Blow-Out (La Grande Bouffe) (1973),Slaves to the Underground (1997),Seven Chances (1925)
5001,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Seven Chances (1925),Blow-Out (La Grande Bouffe) (1973),Police Story 4: Project S (Chao ji ji hua) (1993),"Wooden Man's Bride, The (Wu Kui) (1994)"
5002,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Slaves to the Underground (1997),Grace of My Heart (1996),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Bambi (1942)
5003,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Rain (1932),"Santa Clause, The (1994)",Eraser (1996),Chinese Box (1997),Pretty Woman (1990),Slaves to the Underground (1997),Vampires (1998)
5004,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Slaves to the Underground (1997),"Cowboy Way, The (1994)"
5005,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
5006,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Bambi (1942),Mighty Aphrodite (1995),"Man from Down Under, The (1943)","Odessa File, The (1974)",Vertigo (1958),Room at the Top (1959)
5007,Eraser (1996),Enchanted April (1991),Chinese Box (1997),Aparajito (1956),"Man from Down Under, The (1943)",Slaves to the Underground (1997),Bloodsport 2 (1995),Stand by Me (1986),Bambi (1942),Mighty Aphrodite (1995)
5008,Enchanted April (1991),Eraser (1996),Slaves to the Underground (1997),Chinese Box (1997),Stand by Me (1986),Raiders of the Lost Ark (1981),Music of the Heart (1999),Bloodsport 2 (1995),Love Is a Many-Splendored Thing (1955),Death Wish V: The Face of Death (1994)
5009,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),"Ballad of Ramblin' Jack, The (2000)",Blow-Out (La Grande Bouffe) (1973),Mighty Aphrodite (1995),Vertigo (1958),Seven Chances (1925)
